noc_2011_code,census_year,noc_2011_description,bc_low_wage,bc_median_wage,bc_high_wage,bc_data_source,bc_reference_period,bc_annual_wage,vic_low_wage,vic_median_wage,vic_high_wage,vic_data_source,vic_reference_period,vic_annual_wage,msw_low_wage,msw_median_wage,msw_high_wage,msw_data_source,msw_reference_period,msw_annual_wage,tok_low_wage,tok_median_wage,tok_high_wage,tok_data_source,tok_reference_period,tok_annual_wage,kot_low_wage,kot_median_wage,kot_high_wage,kot_data_source,kot_reference_period,kot_annual_wage,car_low_wage,car_median_wage,car_high_wage,car_data_source,car_reference_period,car_annual_wage,north_coast_low_wage,north_coast_median_wage,north_coast_high_wage,north_coast_data_source,north_coast_reference_period,north_coast_annual_wage,nechako_low_wage,nechako_median_wage,nechako_high_wage,nechako_data_source,nechako_reference_period,nechako_annual_wage,ne_coast_low_wage,ne_median_wage,ne_high_wage,ne_data_source,ne_reference_period,ne_annual_wage
6541.0,2011,Security guards and related security service occupations,11.0,14.97,25.0,Labour Force Survey,2012-2013,HOUR,12.0,16.0,25.0,Labour Force Survey,2012-2013,HOUR,10.7,14.0,25.75,Labour Force Survey,2012-2013,HOUR,11.0,14.5,20.0,Labour Force Survey,2012-2013,HOUR,11.0,14.97,25.0,Labour Force Survey,2012-2013,HOUR,11.0,14.97,25.0,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,16.0,18.0,25.55,Employment Insurance Data,2011-2012,HOUR
6551.0,2011,Customer services representatives - financial institutions,12.0,16.0,23.08,Labour Force Survey,2012-2013,HOUR,13.5,16.0,24.0,Labour Force Survey,2012-2013,HOUR,11.54,15.9,23.5,Labour Force Survey,2012-2013,HOUR,12.0,16.0,23.08,Labour Force Survey,2012-2013,HOUR,13.29,18.0826,23.515,Employment Insurance Data,2012-2013,HOUR,10.25,15.981,22.7742,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
6552.0,2011,Other customer and information services representatives,10.5,16.83,25.0,Labour Force Survey,2012-2013,HOUR,11.0,15.0,26.15,Labour Force Survey,2012-2013,HOUR,10.75,17.0,26.5,Labour Force Survey,2012-2013,HOUR,10.25,15.75,23.13,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,10.25,16.0,22.7,Employment Insurance Data,2012-2013,HOUR,10.5,16.83,25.0,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,11.0,18.0,27.99,Employment Insurance Data,2012-2013,HOUR
6561.0,2011,"Image, social and other personal consultants",10.25,13.0,26.0756,Employment Insurance Data,2012-2013,HOUR,10.25,11.38,14.72,2006 Census - Statistics Canada,2006,HOUR,10.25,13.0,26.0756,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
6562.0,2011,"Estheticians, electrologists and related occupations",10.25,15.0,19.23,Labour Force Survey,2012-2013,HOUR,10.25,15.0,22.0,Labour Force Survey - Statistics Canada,2011-2012,HOUR,10.25,15.0,19.23,Labour Force Survey,2012-2013,HOUR,10.25,15.0,22.0,Labour Force Survey - Statistics Canada,2011-2012,HOUR,,,,NA,NA,HOUR,10.25,15.0,22.0,Labour Force Survey - Statistics Canada,2011-2012,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
6563.0,2011,Pet groomers and animal care workers,10.25,12.0,17.0,Labour Force Survey,2012-2013,HOUR,10.25,12.0,17.0,Labour Force Survey,2012-2013,HOUR,10.25,12.0,17.0,Labour Force Survey,2012-2013,HOUR,10.25,12.0,17.0,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
6564.0,2011,Other personal service occupations,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
6611.0,2011,Cashiers,10.25,10.75,18.65,Labour Force Survey,2012-2013,HOUR,10.25,11.0,18.0,Labour Force Survey,2012-2013,HOUR,10.25,10.6,20.0,Labour Force Survey,2012-2013,HOUR,10.25,10.55,17.0,Labour Force Survey,2012-2013,HOUR,10.25,10.75,18.65,Labour Force Survey,2012-2013,HOUR,10.25,11.0,18.0,Labour Force Survey,2012-2013,HOUR,10.25,11.0,14.0,Employment Insurance Data,2012-2013,HOUR,10.25,10.25,16.25,Employment Insurance Data,2012-2013,HOUR,10.25,10.75,18.65,Labour Force Survey,2012-2013,HOUR
6621.0,2011,Service station attendants,10.25,10.5,14.0,Labour Force Survey,2012-2013,HOUR,10.25,10.5,14.0,Labour Force Survey,2012-2013,HOUR,10.25,10.5,14.0,Labour Force Survey,2012-2013,HOUR,10.25,10.375,12.93,Employment Insurance Data,2012-2013,HOUR,10.25,10.25,11.7,2006 Census - Statistics Canada,2006,HOUR,10.25,10.25,20.64,2006 Census - Statistics Canada,2006,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
6622.0,2011,"Store shelf stockers, clerks and order fillers",10.25,11.5,22.25,Labour Force Survey,2012-2013,HOUR,10.25,11.5,21.86,Labour Force Survey,2012-2013,HOUR,10.25,11.5,22.25,Labour Force Survey,2012-2013,HOUR,10.25,11.25,24.53,Labour Force Survey,2012-2013,HOUR,10.25,12.15,19.025,Employment Insurance Data,2012-2013,HOUR,10.25,11.5,22.25,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
6623.0,2011,Other sales related occupations,10.25,11.75,25.96,Labour Force Survey,2012-2013,HOUR,10.25,11.75,25.96,Labour Force Survey,2012-2013,HOUR,10.25,13.0,28.85,Labour Force Survey,2012-2013,HOUR,10.25,11.75,25.96,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
6711.0,2011,"Food counter attendants, kitchen helpers and related support occupations",10.25,10.75,15.66,Labour Force Survey,2012-2013,HOUR,10.25,11.0,15.0,Labour Force Survey,2012-2013,HOUR,10.25,10.7,15.5,Labour Force Survey,2012-2013,HOUR,10.25,10.5,15.0,Labour Force Survey,2012-2013,HOUR,10.25,11.0,17.0,Labour Force Survey,2012-2013,HOUR,10.25,10.5,22.49,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,10.25,10.75,15.66,Labour Force Survey,2012-2013,HOUR
6721.0,2011,"Support occupations in accommodation, travel and facilities set-up services",10.25,15.305,32.2796,National Household Survey,2011,HOUR,10.25,12.33,21.84,Employment Insurance Data,2010-2011,HOUR,10.25,16.282,34.0969,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
6722.0,2011,"Operators and attendants in amusement, recreation and sport",10.25,13.75,25.2,Labour Force Survey,2012-2013,HOUR,10.25,12.875,23.4,Employment Insurance Data,2012-2013,HOUR,10.25,14.5,25.2,Labour Force Survey,2012-2013,HOUR,10.25,13.75,25.2,Labour Force Survey,2012-2013,HOUR,10.25,12.0,22.0,Employment Insurance Data,2012-2013,HOUR,10.71,13.0,19.96,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
6731.0,2011,Light duty cleaners,10.25,14.5,19.52,Labour Force Survey,2012-2013,HOUR,10.25,14.5,20.0,Labour Force Survey,2012-2013,HOUR,11.0,15.0,19.86,Labour Force Survey,2012-2013,HOUR,10.25,13.5,18.71,Labour Force Survey,2012-2013,HOUR,10.25,14.0,19.35,Labour Force Survey - Statistics Canada,2011-2012,HOUR,10.25,14.5,19.52,Labour Force Survey,2012-2013,HOUR,10.5,14.49,23.57,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,10.25,14.0,19.35,Labour Force Survey - Statistics Canada,2011-2012,HOUR
6732.0,2011,Specialized cleaners,10.25,14.5,23.0,Labour Force Survey,2012-2013,HOUR,10.25,14.5,23.0,Labour Force Survey,2012-2013,HOUR,10.25,15.0,25.0,Labour Force Survey,2012-2013,HOUR,10.25,14.5,23.0,Labour Force Survey,2012-2013,HOUR,11.0,14.63,19.0,Employment Insurance Data,2011-2012,HOUR,10.5,12.75,21.0,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
6733.0,2011,"Janitors, caretakers and building superintendents",10.25,17.0,25.0,Labour Force Survey,2012-2013,HOUR,11.0,15.0,23.75,Labour Force Survey,2012-2013,HOUR,10.25,16.75,25.96,Labour Force Survey,2012-2013,HOUR,10.25,17.0,23.0,Labour Force Survey,2012-2013,HOUR,10.25,17.0,25.0,Labour Force Survey,2012-2013,HOUR,10.25,17.0,25.0,Labour Force Survey,2012-2013,HOUR,10.25,17.0,25.0,Labour Force Survey,2012-2013,HOUR,10.25,17.0,25.0,Labour Force Survey,2012-2013,HOUR,10.25,17.0,25.0,Labour Force Survey,2012-2013,HOUR
6741.0,2011,"Dry cleaning, laundry and related occupations",12.15,16.0,19.25,Labour Force Survey,2012-2013,HOUR,11.01,17.938,20.9318,National Household Survey,2011,HOUR,12.15,16.0,19.25,Labour Force Survey,2012-2013,HOUR,12.15,16.0,19.25,Labour Force Survey,2012-2013,HOUR,10.25,13.68,17.36,2006 Census - Statistics Canada,2006,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
6742.0,2011,"Other service support occupations, n.e.c.",10.25,11.0,17.0,Labour Force Survey,2012-2013,HOUR,10.25,11.0,17.0,Labour Force Survey,2012-2013,HOUR,10.25,11.0,15.38,Labour Force Survey,2012-2013,HOUR,10.25,11.0,15.69,Employment Insurance Data,2011-2012,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
7201.0,2011,"Contractors and supervisors, machining, metal forming, shaping and erecting trades and related occupations",21.0,35.55,45.905,Employment Insurance Data,2012-2013,HOUR,19.5,33.645,46.23,Employment Insurance Data,2012-2013,HOUR,21.0,34.3249,43.0,Employment Insurance Data,2012-2013,HOUR,25.0,38.27,48.71,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
7202.0,2011,"Contractors and supervisors, electrical trades and telecommunications occupations",16.0,36.32,50.26,Labour Force Survey,2012-2013,HOUR,16.0,36.32,50.26,Labour Force Survey,2012-2013,HOUR,16.0,36.32,50.26,Labour Force Survey,2012-2013,HOUR,16.0,36.32,50.26,Labour Force Survey,2012-2013,HOUR,22.69,35.0,45.67,Labour Force Survey - Statistics Canada,2011-2012,HOUR,22.69,35.0,45.67,Labour Force Survey - Statistics Canada,2011-2012,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
7203.0,2011,"Contractors and supervisors, pipefitting trades",23.0,39.0,49.4,Employment Insurance Data,2012-2013,HOUR,29.0,42.995,49.27,Employment Insurance Data,2012-2013,HOUR,20.9314,35.0,47.7,Employment Insurance Data,2012-2013,HOUR,29.0,39.53,50.0,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
7204.0,2011,"Contractors and supervisors, carpentry trades",19.0,30.0,42.0,Employment Insurance Data,2012-2013,HOUR,18.7,30.0,43.18,Employment Insurance Data,2012-2013,HOUR,19.3,30.0,40.0,Employment Insurance Data,2012-2013,HOUR,19.48,30.0,43.48,Employment Insurance Data,2012-2013,HOUR,20.0,32.96,43.48,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
7205.0,2011,"Contractors and supervisors, other construction trades, installers, repairers and servicers",15.2,32.0,38.46,Labour Force Survey,2012-2013,HOUR,15.2,32.0,38.46,Labour Force Survey,2012-2013,HOUR,18.5,33.5,37.0,Labour Force Survey,2012-2013,HOUR,15.2,32.0,38.46,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,17.0,32.0,36.82,Labour Force Survey - Statistics Canada,2011-2012,HOUR
7231.0,2011,Machinists and machining and tooling inspectors,22.0,31.25,38.0,Labour Force Survey,2012-2013,HOUR,22.0,31.25,38.0,Labour Force Survey,2012-2013,HOUR,22.0,30.0,37.0,Labour Force Survey,2012-2013,HOUR,22.0,31.25,38.0,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,22.0,31.25,38.0,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
7232.0,2011,Tool and die makers,16.407,27.195,40.5414,National Household Survey,2011,HOUR,12.23,26.32,31.09,2006 Census - Statistics Canada,2006,HOUR,19.158,29.761,45.3635,National Household Survey,2011,HOUR,18.11,24.93,40.75,2006 Census - Statistics Canada,2006,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
7233.0,2011,Sheet metal workers,16.5,25.5,35.38,Labour Force Survey,2012-2013,HOUR,17.0798,26.0,34.33,Employment Insurance Data,2012-2013,HOUR,16.5,25.5,35.38,Labour Force Survey,2012-2013,HOUR,15.5,25.65,34.0,Employment Insurance Data,2012-2013,HOUR,16.0,25.0,33.8,Labour Force Survey - Statistics Canada,2011-2012,HOUR,16.0,25.0,33.8,Labour Force Survey - Statistics Canada,2011-2012,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,16.0,25.0,33.8,Labour Force Survey - Statistics Canada,2011-2012,HOUR
7234.0,2011,Boilermakers,26.68,36.54,42.0,Employment Insurance Data,2012-2013,HOUR,26.0,36.54,42.5,Employment Insurance Data,2012-2013,HOUR,26.0,36.54,41.71,Employment Insurance Data,2012-2013,HOUR,28.88,36.54,42.03,Employment Insurance Data,2012-2013,HOUR,31.31,36.54,43.25,Employment Insurance Data,2012-2013,HOUR,32.13,36.53,40.23,Employment Insurance Data,2011-2012,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
7235.0,2011,Structural metal and platework fabricators and fitters,15.0,25.08,35.5,Labour Force Survey,2012-2013,HOUR,15.0,25.08,35.5,Labour Force Survey,2012-2013,HOUR,15.0,25.08,35.5,Labour Force Survey,2012-2013,HOUR,18.5,25.0,33.93,Employment Insurance Data,2012-2013,HOUR,15.0,26.0,35.0,Labour Force Survey - Statistics Canada,2011-2012,HOUR,19.0,27.95,36.7,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
7236.0,2011,Ironworkers,15.0,26.0,36.27,Labour Force Survey,2012-2013,HOUR,18.0,28.0,40.06,Employment Insurance Data,2011-2012,HOUR,15.0,26.0,35.0,Labour Force Survey,2012-2013,HOUR,15.0,27.0,35.0,Labour Force Survey - Statistics Canada,2011-2012,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
7237.0,2011,Welders and related machine operators,15.0,26.4,37.0,Labour Force Survey,2012-2013,HOUR,15.0,26.4,37.0,Labour Force Survey,2012-2013,HOUR,15.0,26.5,37.5,Labour Force Survey,2012-2013,HOUR,19.25,26.0,36.5,Labour Force Survey,2012-2013,HOUR,20.0,31.96,40.93,Employment Insurance Data,2012-2013,HOUR,15.0,26.4,37.0,Labour Force Survey,2012-2013,HOUR,22.0,30.0,40.63,Employment Insurance Data,2012-2013,HOUR,17.529,34.909,45.0331,National Household Survey,2011,HOUR,13.01,32.45,49.55,National Household Survey,2011,HOUR
7241.0,2011,Electricians (except industrial and power system),15.0,27.0,38.0,Labour Force Survey,2012-2013,HOUR,14.0,25.0,35.0,Labour Force Survey,2012-2013,HOUR,14.0,27.0,36.0,Labour Force Survey,2012-2013,HOUR,11.596,25.292,39.351,National Household Survey,2011,HOUR,10.25,33.859,44.5657,National Household Survey,2011,HOUR,15.0,27.0,38.0,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,15.0,27.0,38.0,Labour Force Survey,2012-2013,HOUR
7242.0,2011,Industrial electricians,27.0,36.0,44.0,Labour Force Survey,2012-2013,HOUR,27.0,36.0,44.0,Labour Force Survey,2012-2013,HOUR,27.0,36.0,44.0,Labour Force Survey,2012-2013,HOUR,27.0,36.0,44.0,Labour Force Survey,2012-2013,HOUR,23.5,34.28,38.0,Labour Force Survey - Statistics Canada,2011-2012,HOUR,27.0,36.0,44.0,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
7243.0,2011,Power system electricians,17.95,31.67,43.99,2006 Census - Statistics Canada,2006,HOUR,19.97,32.47,59.79,2006 Census - Statistics Canada,2006,HOUR,,,,NA,NA,HOUR,10.25,29.68,39.51,2006 Census - Statistics Canada,2006,HOUR,31.9,34.32,42.51,2006 Census - Statistics Canada,2006,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
7244.0,2011,Electrical power line and cable workers,25.0,32.69,45.0,Labour Force Survey,2012-2013,HOUR,22.0,29.52,46.67,Employment Insurance Data,2012-2013,HOUR,25.0,32.69,45.0,Labour Force Survey,2012-2013,HOUR,25.0,32.0,38.19,Labour Force Survey - Statistics Canada,2011-2012,HOUR,25.0,32.0,38.19,Labour Force Survey - Statistics Canada,2011-2012,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
7245.0,2011,Telecommunications line and cable workers,18.0,24.49,32.0,Employment Insurance Data,2012-2013,HOUR,10.91,27.25,36.92,2006 Census - Statistics Canada,2006,HOUR,18.0,23.75,30.08,Employment Insurance Data,2012-2013,HOUR,10.25,26.98,37.02,2006 Census - Statistics Canada,2006,HOUR,10.25,28.7,31.75,2006 Census - Statistics Canada,2006,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
7246.0,2011,Telecommunications installation and repair workers,15.0,30.0,35.0,Labour Force Survey,2012-2013,HOUR,15.0,30.0,35.0,Labour Force Survey,2012-2013,HOUR,17.0,29.0,34.3,Labour Force Survey,2012-2013,HOUR,15.0,30.0,35.0,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,19.86,27.0,32.0,Labour Force Survey - Statistics Canada,2011-2012,HOUR
7247.0,2011,Cable television service and maintenance technicians,20.683,32.055,73.122,National Household Survey,2011,HOUR,10.25,28.68,35.3,2006 Census - Statistics Canada,2006,HOUR,19.631,39.126,73.4578,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
7251.0,2011,Plumbers,15.5,26.0,35.0,Labour Force Survey,2012-2013,HOUR,15.5,26.0,35.0,Labour Force Survey,2012-2013,HOUR,15.0,25.0,34.62,Labour Force Survey,2012-2013,HOUR,15.4,24.0,34.0,Employment Insurance Data,2012-2013,HOUR,16.5,26.5,35.0,Employment Insurance Data,2012-2013,HOUR,16.0,25.0,36.4,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,19.54,25.0,30.89,Employment Insurance Data,2012-2013,HOUR
7252.0,2011,"Steamfitters, pipefitters and sprinkler system installers",17.5,31.2,44.62,Labour Force Survey,2012-2013,HOUR,17.5,31.2,44.62,Labour Force Survey,2012-2013,HOUR,17.5,31.2,44.62,Labour Force Survey,2012-2013,HOUR,17.5,31.2,44.62,Labour Force Survey,2012-2013,HOUR,19.64,29.33,39.63,Labour Force Survey - Statistics Canada,2011-2012,HOUR,22.0,36.4,41.0,Employment Insurance Data,2011-2012,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,19.64,29.33,39.63,Labour Force Survey - Statistics Canada,2011-2012,HOUR
7253.0,2011,Gas fitters,10.25,27.241,46.5925,National Household Survey,2011,HOUR,12.85,22.0,30.0,Employment Insurance Data,2011-2012,HOUR,10.25,23.798,40.058,National Household Survey,2011,HOUR,15.5,24.5,32.0,Employment Insurance Data,2012-2013,HOUR,15.0,23.0,31.0,Employment Insurance Data,2011-2012,HOUR,15.0,23.0,31.0,Employment Insurance Data,2011-2012,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
7271.0,2011,Carpenters,14.0,23.5,32.0,Labour Force Survey,2012-2013,HOUR,14.0,22.0,32.0,Labour Force Survey,2012-2013,HOUR,14.0,25.0,30.0,Labour Force Survey,2012-2013,HOUR,16.0,23.0,29.97,Labour Force Survey,2012-2013,HOUR,14.0,23.5,32.0,Labour Force Survey,2012-2013,HOUR,14.0,23.5,32.0,Labour Force Survey,2012-2013,HOUR,14.0,23.5,32.0,Labour Force Survey,2012-2013,HOUR,10.881,24.721,41.0017,National Household Survey,2011,HOUR,10.25,24.7,46.74,National Household Survey,2011,HOUR
7272.0,2011,Cabinetmakers,10.25,20.18,35.009,National Household Survey,2011,HOUR,15.0,19.5,26.0,Employment Insurance Data,2012-2013,HOUR,10.25,20.794,32.4677,National Household Survey,2011,HOUR,10.374,21.531,43.8333,National Household Survey,2011,HOUR,12.0,19.82,21.8,2006 Census - Statistics Canada,2006,HOUR,14.0,19.14,26.22,Employment Insurance Data,2011-2012,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
7281.0,2011,Bricklayers,19.75,28.0,37.49,Employment Insurance Data,2012-2013,HOUR,19.0,27.25,37.65,Employment Insurance Data,2012-2013,HOUR,19.0,28.375,36.0,Employment Insurance Data,2012-2013,HOUR,20.0,29.0,37.08,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
7282.0,2011,Concrete finishers,18.0,26.0,32.89,Employment Insurance Data,2012-2013,HOUR,20.0,25.0,34.0,Employment Insurance Data,2012-2013,HOUR,18.0,26.32,32.75,Employment Insurance Data,2012-2013,HOUR,19.0,25.0,32.945,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
7283.0,2011,Tilesetters,15.0,23.5,32.0,Employment Insurance Data,2012-2013,HOUR,15.0,23.5,32.0,Employment Insurance Data,2012-2013,HOUR,15.0,24.3647,33.53,Employment Insurance Data,2012-2013,HOUR,15.0,23.5,32.0,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
7284.0,2011,"Plasterers, drywall installers and finishers and lathers",15.0,24.0,31.0,Labour Force Survey,2012-2013,HOUR,15.95,25.0,30.0,Employment Insurance Data,2012-2013,HOUR,15.0,21.0,27.0,Labour Force Survey,2012-2013,HOUR,15.0,24.0,31.0,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,11.0,22.0,30.0,Labour Force Survey - Statistics Canada,2011-2012,HOUR
7291.0,2011,Roofers and shinglers,14.0,20.0,29.0,Labour Force Survey,2012-2013,HOUR,14.0,20.0,29.0,Labour Force Survey,2012-2013,HOUR,15.0,21.0,30.75,Labour Force Survey,2012-2013,HOUR,14.0,20.0,29.0,Labour Force Survey,2012-2013,HOUR,15.25,19.0,27.0,Employment Insurance Data,2012-2013,HOUR,15.0,22.0,31.27,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
7292.0,2011,Glaziers,14.0,21.0,33.0,Labour Force Survey,2012-2013,HOUR,14.0,21.0,33.0,Labour Force Survey,2012-2013,HOUR,14.0,21.0,33.0,Labour Force Survey,2012-2013,HOUR,14.0,20.375,28.0,Employment Insurance Data,2012-2013,HOUR,12.0,21.0,32.5,Labour Force Survey - Statistics Canada,2011-2012,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
7293.0,2011,Insulators,16.5,26.3,37.81,Employment Insurance Data,2012-2013,HOUR,17.0,25.155,40.0,Employment Insurance Data,2012-2013,HOUR,16.0,27.89,34.77,Employment Insurance Data,2012-2013,HOUR,16.0,24.0,39.6,Employment Insurance Data,2012-2013,HOUR,16.5,26.455,38.8,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
7294.0,2011,Painters and decorators (except interior decorators),12.0,18.0,26.0,Labour Force Survey,2012-2013,HOUR,12.0,18.0,26.0,Labour Force Survey,2012-2013,HOUR,12.0,18.0,26.0,Labour Force Survey,2012-2013,HOUR,12.0,18.0,26.0,Labour Force Survey,2012-2013,HOUR,15.0,20.0,27.0,Employment Insurance Data,2012-2013,HOUR,15.0,20.0,34.39,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,12.0,18.0,25.0,Labour Force Survey - Statistics Canada,2011-2012,HOUR
7295.0,2011,Floor covering installers,15.0,24.14,30.71,Employment Insurance Data,2012-2013,HOUR,14.0815,20.0,30.17,Employment Insurance Data,2012-2013,HOUR,15.09,25.8974,32.0,Employment Insurance Data,2012-2013,HOUR,15.0,24.0,31.71,Employment Insurance Data,2011-2012,HOUR,15.0,24.0,31.71,Employment Insurance Data,2011-2012,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
7301.0,2011,"Contractors and supervisors, mechanic trades",18.46,28.85,38.94,Labour Force Survey,2012-2013,HOUR,18.46,28.85,38.94,Labour Force Survey,2012-2013,HOUR,18.0,29.0,38.46,Labour Force Survey,2012-2013,HOUR,18.46,28.85,38.94,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,19.7,28.85,38.0,Labour Force Survey - Statistics Canada,2011-2012,HOUR
